road_id,road_name,neighbourhood,hour,speed_limit,avg_speed,volume,capacity,incident_count,incident_text,incident_weight
R012,Nungambakkam_Rd_12,Nungambakkam,13,50,16.6,1306,1358,1,minor fender bender cleared,1
R012,Nungambakkam_Rd_12,Nungambakkam,14,50,14.2,1293,1358,1,major collision road closed,3
R012,Nungambakkam_Rd_12,Nungambakkam,15,50,23.7,1300,1358,0,clear roads,0
R012,Nungambakkam_Rd_12,Nungambakkam,16,50,21.7,1175,1358,0,traffic moving normally,0
R012,Nungambakkam_Rd_12,Nungambakkam,17,50,14.3,1358,1358,1,major collision road closed,3
R012,Nungambakkam_Rd_12,Nungambakkam,18,50,13.2,1358,1358,0,clear roads,0
R012,Nungambakkam_Rd_12,Nungambakkam,19,50,11.1,1358,1358,1,fatal accident blocked road,3
R012,Nungambakkam_Rd_12,Nungambakkam,20,50,11.6,1358,1358,0,no incidents reported,0
R012,Nungambakkam_Rd_12,Nungambakkam,21,50,16.7,1075,1358,0,clear roads,0
R012,Nungambakkam_Rd_12,Nungambakkam,22,50,18.6,968,1358,1,truck overturned blocking all lanes,3
R012,Nungambakkam_Rd_12,Nungambakkam,23,50,17.5,1358,1358,0,no incidents reported,0
R013,Nungambakkam_Rd_13,Nungambakkam,0,50,29.0,1395,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,1,50,27.0,1233,1752,1,major collision road closed,3
R013,Nungambakkam_Rd_13,Nungambakkam,2,50,24.9,1282,1752,0,no incidents reported,0
R013,Nungambakkam_Rd_13,Nungambakkam,3,50,22.6,1371,1752,0,no incidents reported,0
R013,Nungambakkam_Rd_13,Nungambakkam,4,50,22.2,1113,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,5,50,24.3,1158,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,6,50,22.6,1410,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,7,50,17.1,1752,1752,1,accident reported minor injuries,2
R013,Nungambakkam_Rd_13,Nungambakkam,8,50,8.9,1752,1752,1,construction work causing delays,2
R013,Nungambakkam_Rd_13,Nungambakkam,9,50,13.8,1752,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,10,50,10.7,1752,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,11,50,19.0,1362,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,12,50,18.1,1628,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,13,50,15.9,1752,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,14,50,17.4,1752,1752,0,no incidents reported,0
R013,Nungambakkam_Rd_13,Nungambakkam,15,50,18.0,1752,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,16,50,18.8,1284,1752,1,vehicle breakdown lane blocked,2
R013,Nungambakkam_Rd_13,Nungambakkam,17,50,15.4,1752,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,18,50,13.7,1752,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,19,50,15.4,1752,1752,1,slight congestion due to signal,1
R013,Nungambakkam_Rd_13,Nungambakkam,20,50,11.8,1752,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,21,50,21.7,1457,1752,0,clear roads,0
R013,Nungambakkam_Rd_13,Nungambakkam,22,50,16.2,1246,1752,0,traffic moving normally,0
R013,Nungambakkam_Rd_13,Nungambakkam,23,50,20.4,1584,1752,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,0,60,31.6,868,1460,0,no incidents reported,0
R014,Nungambakkam_Rd_14,Nungambakkam,1,60,24.7,1019,1460,1,slow traffic near junction,1
R014,Nungambakkam_Rd_14,Nungambakkam,2,60,27.7,952,1460,1,slow traffic near junction,1
R014,Nungambakkam_Rd_14,Nungambakkam,3,60,29.8,858,1460,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,4,60,32.7,914,1460,0,no incidents reported,0
R014,Nungambakkam_Rd_14,Nungambakkam,5,60,28.0,1112,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,6,60,25.9,1241,1460,1,accident reported minor injuries,2
R014,Nungambakkam_Rd_14,Nungambakkam,7,60,19.2,1460,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,8,60,16.6,1460,1460,1,construction work causing delays,2
R014,Nungambakkam_Rd_14,Nungambakkam,9,60,14.2,1460,1460,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,10,60,16.0,1460,1460,0,no incidents reported,0
R014,Nungambakkam_Rd_14,Nungambakkam,11,60,22.5,1076,1460,1,minor fender bender cleared,1
R014,Nungambakkam_Rd_14,Nungambakkam,12,60,21.9,1460,1460,0,no incidents reported,0
R014,Nungambakkam_Rd_14,Nungambakkam,13,60,21.1,1460,1460,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,14,60,22.6,1223,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,15,60,23.1,1066,1460,0,no incidents reported,0
R014,Nungambakkam_Rd_14,Nungambakkam,16,60,25.5,1351,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,17,60,14.9,1460,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,18,60,18.8,1460,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,19,60,15.2,1460,1460,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,20,60,10.1,1460,1460,1,slight congestion due to signal,1
R014,Nungambakkam_Rd_14,Nungambakkam,21,60,21.3,1144,1460,0,clear roads,0
R014,Nungambakkam_Rd_14,Nungambakkam,22,60,24.4,1105,1460,0,traffic moving normally,0
R014,Nungambakkam_Rd_14,Nungambakkam,23,60,29.3,1460,1460,1,major collision road closed,3
R015,Nungambakkam_Rd_15,Nungambakkam,0,50,26.8,1205,1446,1,slight congestion due to signal,1
R015,Nungambakkam_Rd_15,Nungambakkam,1,50,19.2,1075,1446,0,clear roads,0
R015,Nungambakkam_Rd_15,Nungambakkam,2,50,21.1,852,1446,1,accident reported minor injuries,2
R015,Nungambakkam_Rd_15,Nungambakkam,3,50,27.6,1154,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,4,50,26.3,1199,1446,0,clear roads,0
R015,Nungambakkam_Rd_15,Nungambakkam,5,50,30.4,1151,1446,0,no incidents reported,0
R015,Nungambakkam_Rd_15,Nungambakkam,6,50,19.1,1103,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,7,50,10.3,1446,1446,1,truck overturned blocking all lanes,3
R015,Nungambakkam_Rd_15,Nungambakkam,8,50,12.6,1446,1446,1,slight congestion due to signal,1
R015,Nungambakkam_Rd_15,Nungambakkam,9,50,11.2,1446,1446,1,fatal accident blocked road,3
R015,Nungambakkam_Rd_15,Nungambakkam,10,50,15.0,1446,1446,0,clear roads,0
R015,Nungambakkam_Rd_15,Nungambakkam,11,50,19.0,1439,1446,1,truck overturned blocking all lanes,3
R015,Nungambakkam_Rd_15,Nungambakkam,12,50,17.3,1446,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,13,50,15.6,1179,1446,1,fatal accident blocked road,3
R015,Nungambakkam_Rd_15,Nungambakkam,14,50,19.9,1446,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,15,50,17.9,1324,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,16,50,21.3,1105,1446,1,fatal accident blocked road,3
R015,Nungambakkam_Rd_15,Nungambakkam,17,50,18.2,1446,1446,1,slow traffic near junction,1
R015,Nungambakkam_Rd_15,Nungambakkam,18,50,9.1,1446,1446,1,major collision road closed,3
R015,Nungambakkam_Rd_15,Nungambakkam,19,50,17.2,1446,1446,0,no incidents reported,0
R015,Nungambakkam_Rd_15,Nungambakkam,20,50,14.2,1446,1446,0,clear roads,0
R015,Nungambakkam_Rd_15,Nungambakkam,21,50,17.4,1307,1446,1,truck overturned blocking all lanes,3
R015,Nungambakkam_Rd_15,Nungambakkam,22,50,20.5,1355,1446,0,traffic moving normally,0
R015,Nungambakkam_Rd_15,Nungambakkam,23,50,22.1,1446,1446,1,accident reported minor injuries,2
R016,Velachery_Rd_1,Velachery,0,40,19.5,1415,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,1,40,22.1,1434,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,2,40,24.3,1636,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,3,40,20.1,1631,1942,0,traffic moving normally,0
R016,Velachery_Rd_1,Velachery,4,40,19.1,1667,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,5,40,20.9,1577,1942,0,traffic moving normally,0
R016,Velachery_Rd_1,Velachery,6,40,17.4,1741,1942,0,no incidents reported,0
R016,Velachery_Rd_1,Velachery,7,40,12.7,1942,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,8,40,10.2,1942,1942,1,accident reported minor injuries,2
R016,Velachery_Rd_1,Velachery,9,40,9.7,1942,1942,0,traffic moving normally,0
R016,Velachery_Rd_1,Velachery,10,40,8.5,1942,1942,0,no incidents reported,0
R016,Velachery_Rd_1,Velachery,11,40,14.0,1942,1942,1,slight congestion due to signal,1
R016,Velachery_Rd_1,Velachery,12,40,12.8,1942,1942,1,fatal accident blocked road,3
R016,Velachery_Rd_1,Velachery,13,40,12.8,1840,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,14,40,14.8,1576,1942,0,traffic moving normally,0
R016,Velachery_Rd_1,Velachery,15,40,14.3,1427,1942,1,construction work causing delays,2
R016,Velachery_Rd_1,Velachery,16,40,11.9,1942,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,17,40,11.4,1942,1942,0,no incidents reported,0
R016,Velachery_Rd_1,Velachery,18,40,15.2,1942,1942,0,traffic moving normally,0
R016,Velachery_Rd_1,Velachery,19,40,13.8,1942,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,20,40,11.0,1942,1942,0,no incidents reported,0
R016,Velachery_Rd_1,Velachery,21,40,15.1,1942,1942,0,clear roads,0
R016,Velachery_Rd_1,Velachery,22,40,22.4,1345,1942,0,no incidents reported,0
R016,Velachery_Rd_1,Velachery,23,40,17.4,1861,1942,0,no incidents reported,0
R017,Velachery_Rd_2,Velachery,0,40,21.5,563,922,1,construction work causing delays,2
R017,Velachery_Rd_2,Velachery,1,40,20.8,558,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,2,40,21.1,668,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,3,40,20.0,522,922,1,construction work causing delays,2
R017,Velachery_Rd_2,Velachery,4,40,20.6,656,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,5,40,24.1,632,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,6,40,19.8,670,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,7,40,6.4,922,922,1,minor fender bender cleared,1
R017,Velachery_Rd_2,Velachery,8,40,7.7,922,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,9,40,9.0,922,922,1,major collision road closed,3
R017,Velachery_Rd_2,Velachery,10,40,12.4,922,922,1,fatal accident blocked road,3
R017,Velachery_Rd_2,Velachery,11,40,19.8,694,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,12,40,16.8,699,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,13,40,13.1,733,922,1,truck overturned blocking all lanes,3
R017,Velachery_Rd_2,Velachery,14,40,14.3,922,922,0,clear roads,0
R017,Velachery_Rd_2,Velachery,15,40,18.3,700,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,16,40,16.8,873,922,1,minor fender bender cleared,1
R017,Velachery_Rd_2,Velachery,17,40,10.8,922,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,18,40,10.8,922,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,19,40,13.8,922,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,20,40,12.7,922,922,1,major collision road closed,3
R017,Velachery_Rd_2,Velachery,21,40,16.7,645,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,22,40,17.9,765,922,0,traffic moving normally,0
R017,Velachery_Rd_2,Velachery,23,40,14.8,922,922,1,minor fender bender cleared,1
R018,Velachery_Rd_3,Velachery,0,40,20.1,1087,1731,1,construction work causing delays,2
R018,Velachery_Rd_3,Velachery,1,40,23.2,1153,1731,0,traffic moving normally,0
R018,Velachery_Rd_3,Velachery,2,40,18.0,1287,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,3,40,22.3,1169,1731,0,clear roads,0
R018,Velachery_Rd_3,Velachery,4,40,17.0,1106,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,5,40,24.5,1466,1731,1,vehicle breakdown lane blocked,2
R018,Velachery_Rd_3,Velachery,6,40,16.2,1731,1731,0,traffic moving normally,0
R018,Velachery_Rd_3,Velachery,7,40,11.4,1731,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,8,40,10.8,1731,1731,1,slight congestion due to signal,1
R018,Velachery_Rd_3,Velachery,9,40,10.9,1731,1731,1,construction work causing delays,2
R018,Velachery_Rd_3,Velachery,10,40,11.2,1731,1731,0,clear roads,0
R018,Velachery_Rd_3,Velachery,11,40,13.9,1327,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,12,40,15.7,1731,1731,0,clear roads,0
R018,Velachery_Rd_3,Velachery,13,40,15.0,1696,1731,0,clear roads,0
R018,Velachery_Rd_3,Velachery,14,40,14.3,1312,1731,1,slight congestion due to signal,1
R018,Velachery_Rd_3,Velachery,15,40,15.7,1731,1731,1,minor fender bender cleared,1
R018,Velachery_Rd_3,Velachery,16,40,17.7,1338,1731,1,major collision road closed,3
R018,Velachery_Rd_3,Velachery,17,40,9.6,1731,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,18,40,13.6,1731,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,19,40,12.5,1731,1731,0,clear roads,0
R018,Velachery_Rd_3,Velachery,20,40,12.0,1731,1731,1,construction work causing delays,2
R018,Velachery_Rd_3,Velachery,21,40,19.2,1601,1731,0,traffic moving normally,0
R018,Velachery_Rd_3,Velachery,22,40,13.6,1503,1731,0,no incidents reported,0
R018,Velachery_Rd_3,Velachery,23,40,14.7,1185,1731,0,no incidents reported,0
R019,Velachery_Rd_4,Velachery,0,80,44.3,680,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,1,80,39.3,877,1190,0,no incidents reported,0
R019,Velachery_Rd_4,Velachery,2,80,39.8,758,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,3,80,36.6,783,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,4,80,38.3,863,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,5,80,46.5,829,1190,0,no incidents reported,0
R019,Velachery_Rd_4,Velachery,6,80,36.5,1132,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,7,80,21.9,1190,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,8,80,18.8,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,9,80,21.6,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,10,80,25.7,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,11,80,31.7,828,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,12,80,30.6,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,13,80,37.8,1118,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,14,80,33.6,1190,1190,1,minor fender bender cleared,1
R019,Velachery_Rd_4,Velachery,15,80,32.3,1114,1190,1,minor fender bender cleared,1
R019,Velachery_Rd_4,Velachery,16,80,37.0,960,1190,1,slow traffic near junction,1
R019,Velachery_Rd_4,Velachery,17,80,16.8,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,18,80,22.7,1190,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,19,80,25.5,1190,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,20,80,24.6,1190,1190,0,traffic moving normally,0
R019,Velachery_Rd_4,Velachery,21,80,37.0,1098,1190,0,no incidents reported,0
R019,Velachery_Rd_4,Velachery,22,80,37.9,908,1190,0,clear roads,0
R019,Velachery_Rd_4,Velachery,23,80,36.4,1019,1190,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,0,80,44.0,605,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,1,80,43.1,729,1004,1,truck overturned blocking all lanes,3
R020,Velachery_Rd_5,Velachery,2,80,37.9,842,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,3,80,46.5,857,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,4,80,42.1,823,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,5,80,45.0,817,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,6,80,38.3,683,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,7,80,19.1,1004,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,8,80,19.4,1004,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,9,80,19.9,1004,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,10,80,26.1,1004,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,11,80,31.0,792,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,12,80,36.5,893,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,13,80,31.5,1004,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,14,80,31.8,855,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,15,80,38.1,678,1004,1,major collision road closed,3
R020,Velachery_Rd_5,Velachery,16,80,34.9,1004,1004,0,clear roads,0
R020,Velachery_Rd_5,Velachery,17,80,27.3,1004,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,18,80,21.0,1004,1004,1,construction work causing delays,2
R020,Velachery_Rd_5,Velachery,19,80,28.7,1004,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,20,80,21.3,1004,1004,1,fatal accident blocked road,3
R020,Velachery_Rd_5,Velachery,21,80,40.4,957,1004,0,traffic moving normally,0
R020,Velachery_Rd_5,Velachery,22,80,32.9,807,1004,0,no incidents reported,0
R020,Velachery_Rd_5,Velachery,23,80,33.4,781,1004,0,clear roads,0
R021,Velachery_Rd_6,Velachery,0,50,23.9,641,1148,1,minor fender bender cleared,1
R021,Velachery_Rd_6,Velachery,1,50,24.5,632,1148,0,no incidents reported,0
R021,Velachery_Rd_6,Velachery,2,50,26.3,766,1148,0,clear roads,0
R021,Velachery_Rd_6,Velachery,3,50,27.0,874,1148,1,slow traffic near junction,1
R021,Velachery_Rd_6,Velachery,4,50,28.9,971,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,5,50,25.9,796,1148,0,no incidents reported,0
R021,Velachery_Rd_6,Velachery,6,50,18.8,1148,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,7,50,14.2,1148,1148,0,clear roads,0
R021,Velachery_Rd_6,Velachery,8,50,13.6,1148,1148,0,no incidents reported,0
R021,Velachery_Rd_6,Velachery,9,50,14.4,1148,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,10,50,11.6,1148,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,11,50,20.3,848,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,12,50,17.6,890,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,13,50,22.2,1148,1148,0,no incidents reported,0
R021,Velachery_Rd_6,Velachery,14,50,22.8,1148,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,15,50,20.2,834,1148,1,minor fender bender cleared,1
R021,Velachery_Rd_6,Velachery,16,50,20.2,865,1148,0,clear roads,0
R021,Velachery_Rd_6,Velachery,17,50,16.0,1148,1148,1,construction work causing delays,2
R021,Velachery_Rd_6,Velachery,18,50,18.3,1148,1148,1,minor fender bender cleared,1
R021,Velachery_Rd_6,Velachery,19,50,18.9,1148,1148,1,fatal accident blocked road,3
R021,Velachery_Rd_6,Velachery,20,50,12.9,1148,1148,0,clear roads,0
R021,Velachery_Rd_6,Velachery,21,50,20.6,1148,1148,0,traffic moving normally,0
R021,Velachery_Rd_6,Velachery,22,50,22.3,1057,1148,0,no incidents reported,0
R021,Velachery_Rd_6,Velachery,23,50,22.4,1011,1148,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,0,50,26.0,789,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,1,50,24.4,746,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,2,50,26.3,679,1189,0,no incidents reported,0
R022,Velachery_Rd_7,Velachery,3,50,30.9,731,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,4,50,25.1,970,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,5,50,27.0,835,1189,0,no incidents reported,0
R022,Velachery_Rd_7,Velachery,6,50,27.9,1173,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,7,50,11.9,1189,1189,1,construction work causing delays,2
R022,Velachery_Rd_7,Velachery,8,50,14.9,1189,1189,1,minor fender bender cleared,1
R022,Velachery_Rd_7,Velachery,9,50,17.8,1189,1189,1,truck overturned blocking all lanes,3
R022,Velachery_Rd_7,Velachery,10,50,14.7,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,11,50,24.4,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,12,50,21.3,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,13,50,20.5,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,14,50,22.7,974,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,15,50,23.2,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,16,50,21.2,947,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,17,50,14.8,1189,1189,0,no incidents reported,0
R022,Velachery_Rd_7,Velachery,18,50,15.3,1189,1189,0,no incidents reported,0
R022,Velachery_Rd_7,Velachery,19,50,13.4,1189,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,20,50,14.9,1189,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,21,50,21.7,912,1189,0,clear roads,0
R022,Velachery_Rd_7,Velachery,22,50,23.2,1153,1189,0,traffic moving normally,0
R022,Velachery_Rd_7,Velachery,23,50,27.0,842,1189,1,slight congestion due to signal,1
R023,Velachery_Rd_8,Velachery,0,40,21.6,1474,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,1,40,24.3,1132,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,2,40,22.3,1000,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,3,40,21.5,1460,1731,0,no incidents reported,0
R023,Velachery_Rd_8,Velachery,4,40,20.2,1109,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,5,40,21.5,1334,1731,1,slight congestion due to signal,1
R023,Velachery_Rd_8,Velachery,6,40,17.5,1386,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,7,40,9.2,1731,1731,1,major collision road closed,3
R023,Velachery_Rd_8,Velachery,8,40,9.4,1731,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,9,40,11.3,1731,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,10,40,13.7,1731,1731,0,no incidents reported,0
R023,Velachery_Rd_8,Velachery,11,40,17.1,1454,1731,1,fatal accident blocked road,3
R023,Velachery_Rd_8,Velachery,12,40,12.5,1422,1731,1,slow traffic near junction,1
R023,Velachery_Rd_8,Velachery,13,40,11.0,1731,1731,1,accident reported minor injuries,2
R023,Velachery_Rd_8,Velachery,14,40,13.3,1360,1731,0,no incidents reported,0
R023,Velachery_Rd_8,Velachery,15,40,18.7,1612,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,16,40,14.7,1731,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,17,40,13.3,1731,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,18,40,12.8,1731,1731,0,clear roads,0
R023,Velachery_Rd_8,Velachery,19,40,11.3,1731,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,20,40,8.5,1731,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,21,40,15.9,1429,1731,0,traffic moving normally,0
R023,Velachery_Rd_8,Velachery,22,40,16.8,1297,1731,1,vehicle breakdown lane blocked,2
R023,Velachery_Rd_8,Velachery,23,40,18.0,1174,1731,1,slow traffic near junction,1
R024,Velachery_Rd_9,Velachery,0,50,23.3,1265,1542,1,vehicle breakdown lane blocked,2
R024,Velachery_Rd_9,Velachery,1,50,30.0,1073,1542,0,clear roads,0
R024,Velachery_Rd_9,Velachery,2,50,27.3,1219,1542,0,traffic moving normally,0
R024,Velachery_Rd_9,Velachery,3,50,27.5,1255,1542,0,no incidents reported,0
R024,Velachery_Rd_9,Velachery,4,50,28.0,905,1542,0,traffic moving normally,0
